type,key,latency_ms,status_code,stale,version,rw_interval_ms
read,key-14,75.28,200,false,63,0.00
read,key-8,75.81,200,false,65,0.00
write,key-13,125.60,201,false,70,0.00
write,key-15,129.73,201,false,74,0.00
write,key-18,129.73,201,false,64,0.00
write,key-14,132.22,201,false,64,0.00
write,key-2,133.80,201,false,59,0.00
write,key-3,136.06,201,false,64,0.00
write,key-1,136.56,201,false,63,0.00
write,key-16,137.92,201,false,64,0.00
write,key-7,140.40,201,false,53,0.00
write,key-12,142.54,201,false,67,0.00
write,key-17,142.54,201,false,55,0.00
write,key-15,144.76,201,false,75,0.00
write,key-12,146.48,201,false,68,0.00
write,key-13,148.40,201,false,72,0.00
write,key-13,148.40,201,false,71,0.00
write,key-4,151.49,201,false,57,0.00
write,key-19,152.00,201,false,63,0.00
write,key-8,153.94,201,false,66,0.00
write,key-8,107.51,201,false,68,0.00
write,key-8,107.51,201,false,67,0.00
write,key-3,104.16,201,false,65,0.00
write,key-2,103.22,201,false,60,0.00
write,key-15,103.22,201,false,76,0.00
write,key-5,105.16,201,false,61,0.00
write,key-1,105.16,201,false,64,0.00
write,key-7,111.14,201,false,54,0.00
write,key-8,111.64,201,false,69,0.00
write,key-16,108.34,201,false,65,0.00
write,key-11,103.19,201,false,58,0.00
write,key-15,105.59,201,false,77,0.00
write,key-6,114.31,201,false,55,0.00
write,key-16,103.21,201,false,66,0.00
write,key-10,103.21,201,false,74,0.00
write,key-19,124.91,201,false,64,0.00
write,key-3,103.17,201,false,66,0.00
write,key-5,105.63,201,false,62,0.00
write,key-9,103.17,201,false,73,0.00
write,key-18,124.39,201,false,65,0.00
write,key-11,104.76,201,false,59,0.00
write,key-18,105.30,201,false,66,0.00
read,key-2,61.33,200,false,60,61.33
read,key-9,60.50,200,false,73,52.12
read,key-12,66.39,200,false,68,170.15
write,key-4,104.63,201,false,58,0.00
write,key-13,104.23,201,false,73,0.00
read,key-13,56.01,200,true,72,6.92
write,key-13,106.40,201,false,74,0.00
write,key-4,106.40,201,false,59,0.00
write,key-15,107.44,201,false,78,0.00
write,key-3,108.41,201,false,67,0.00
write,key-17,111.42,201,false,56,0.00
write,key-14,110.37,201,false,65,0.00
write,key-9,105.48,201,false,74,0.00
write,key-12,105.48,201,false,69,0.00
read,key-10,53.36,200,false,74,109.07
write,key-19,109.58,201,false,65,0.00
write,key-5,109.07,201,false,63,0.00
write,key-2,106.18,201,false,61,0.00
write,key-12,107.25,201,false,70,0.00
write,key-10,107.25,201,false,75,0.00
write,key-15,107.01,201,false,79,0.00
write,key-16,104.67,201,false,67,0.00
read,key-9,54.13,200,false,74,51.17
write,key-5,110.60,201,false,64,0.00
write,key-16,103.74,201,false,68,0.00
write,key-12,104.75,201,false,71,0.00
write,key-11,111.28,201,false,60,0.00
write,key-7,104.41,201,false,56,0.00
write,key-16,104.92,201,false,69,0.00
write,key-7,104.92,201,false,55,0.00
write,key-1,105.48,201,false,65,0.00
write,key-18,107.88,201,false,67,0.00
write,key-0,107.40,201,false,64,0.00
write,key-2,108.41,201,false,62,0.00
write,key-11,108.41,201,false,61,0.00
write,key-5,108.41,201,false,65,0.00
write,key-17,108.41,201,false,57,0.00
write,key-0,109.09,201,false,65,0.00
write,key-0,115.92,201,false,66,0.00
write,key-8,120.76,201,false,70,0.00
write,key-14,107.06,201,false,66,0.00
write,key-11,106.07,201,false,62,0.00
write,key-13,103.63,201,false,75,0.00
write,key-7,105.78,201,false,57,0.00
write,key-11,105.61,201,false,63,0.00
write,key-12,106.41,201,false,72,0.00
read,key-3,52.67,200,false,67,195.73
write,key-2,105.50,201,false,63,0.00
write,key-6,105.11,201,false,56,0.00
write,key-7,105.11,201,false,58,0.00
write,key-14,106.74,201,false,67,0.00
write,key-10,104.86,201,false,76,0.00
write,key-5,107.60,201,false,66,0.00
write,key-10,107.60,201,false,77,0.00
write,key-16,107.60,201,false,70,0.00
write,key-10,108.13,201,false,78,0.00
write,key-13,108.66,201,false,76,0.00
write,key-5,109.67,201,false,67,0.00
write,key-9,106.71,201,false,75,0.00
write,key-8,108.02,201,false,71,0.00
write,key-5,104.83,201,false,68,0.00
write,key-1,105.40,201,false,66,0.00
write,key-1,104.91,201,false,67,0.00
read,key-9,52.66,200,false,75,50.59
write,key-16,105.35,201,false,71,0.00
write,key-17,108.32,201,false,58,0.00
write,key-4,104.94,201,false,60,0.00
write,key-15,105.97,201,false,80,0.00
write,key-7,106.49,201,false,59,0.00
write,key-8,105.35,201,false,73,0.00
write,key-3,109.31,201,false,68,0.00
write,key-8,110.92,201,false,72,0.00
write,key-17,107.69,201,false,59,0.00
write,key-10,107.35,201,false,79,0.00
write,key-8,107.89,201,false,74,0.00
write,key-18,107.36,201,false,68,0.00
write,key-11,108.40,201,false,64,0.00
write,key-10,108.40,201,false,80,0.00
write,key-14,109.41,201,false,68,0.00
write,key-13,105.08,201,false,77,0.00
write,key-8,108.11,201,false,75,0.00
write,key-1,105.18,201,false,68,0.00
write,key-6,106.18,201,false,57,0.00
write,key-4,110.88,201,false,61,0.00
write,key-5,107.04,201,false,69,0.00
write,key-17,104.68,201,false,60,0.00
write,key-5,105.28,201,false,70,0.00
write,key-0,110.00,201,false,67,0.00
write,key-18,115.95,201,false,69,0.00
write,key-6,109.50,201,false,58,0.00
write,key-0,121.36,201,false,68,0.00
read,key-15,53.17,200,false,80,134.51
write,key-9,119.74,201,false,76,0.00
write,key-0,109.83,201,false,69,0.00
write,key-6,110.37,201,false,59,0.00
write,key-8,110.73,201,false,76,0.00
write,key-6,108.70,201,false,60,0.00
write,key-11,109.71,201,false,65,0.00
write,key-7,122.16,201,false,60,0.00
write,key-13,111.31,201,false,78,0.00
write,key-19,107.21,201,false,66,0.00
write,key-13,111.29,201,false,79,0.00
write,key-4,108.13,201,false,62,0.00
write,key-0,104.81,201,false,70,0.00
read,key-13,54.22,200,false,79,45.27
write,key-6,106.21,201,false,61,0.00
read,key-7,51.03,200,false,60,56.99
write,key-9,105.69,201,false,77,0.00
write,key-16,109.47,201,false,72,0.00
write,key-3,106.13,201,false,69,0.00
write,key-18,106.13,201,false,70,0.00
write,key-0,104.45,201,false,71,0.00
write,key-9,106.05,201,false,78,0.00
write,key-5,105.04,201,false,71,0.00
write,key-7,106.66,201,false,61,0.00
write,key-0,109.41,201,false,72,0.00
write,key-2,107.47,201,false,64,0.00
write,key-4,107.99,201,false,63,0.00
write,key-3,109.55,201,false,70,0.00
write,key-17,110.84,201,false,61,0.00
write,key-19,109.21,201,false,67,0.00
write,key-0,114.09,201,false,73,0.00
write,key-5,105.81,201,false,72,0.00
write,key-13,106.20,201,false,80,0.00
write,key-7,106.43,201,false,62,0.00
write,key-5,106.39,201,false,73,0.00
read,key-0,52.83,200,false,73,53.43
write,key-18,107.81,201,false,71,0.00
write,key-7,115.22,201,false,63,0.00
write,key-13,107.37,201,false,81,0.00
write,key-16,105.42,201,false,73,0.00
write,key-7,105.42,201,false,64,0.00
write,key-7,104.88,201,false,65,0.00
write,key-15,106.77,201,false,81,0.00
write,key-0,105.64,201,false,74,0.00
write,key-4,106.17,201,false,64,0.00
write,key-2,110.85,201,false,65,0.00
write,key-3,110.30,201,false,71,0.00
write,key-7,110.85,201,false,66,0.00
write,key-19,111.38,201,false,68,0.00
write,key-14,107.96,201,false,69,0.00
write,key-4,110.12,201,false,65,0.00
write,key-19,105.85,201,false,69,0.00
write,key-1,107.77,201,false,69,0.00
write,key-14,106.09,201,false,70,0.00
write,key-3,107.68,201,false,72,0.00
write,key-9,105.43,201,false,79,0.00
write,key-0,106.35,201,false,75,0.00
write,key-13,106.35,201,false,82,0.00
write,key-8,105.84,201,false,77,0.00
read,key-2,62.13,200,false,65,69.11
write,key-9,107.59,201,false,80,0.00
write,key-1,108.14,201,false,70,0.00
write,key-0,107.34,201,false,76,0.00
write,key-0,108.09,201,false,77,0.00
write,key-10,110.37,201,false,81,0.00
write,key-2,107.89,201,false,66,0.00
write,key-17,107.89,201,false,62,0.00
write,key-19,112.09,201,false,70,0.00
write,key-9,113.75,201,false,81,0.00
write,key-1,124.29,201,false,71,0.00
write,key-0,118.58,201,false,78,0.00
write,key-11,106.69,201,false,66,0.00
write,key-5,105.93,201,false,74,0.00
read,key-3,52.73,200,false,72,104.83
write,key-7,106.55,201,false,67,0.00
write,key-4,106.55,201,false,66,0.00
read,key-14,53.58,200,false,70,114.43
write,key-17,105.75,201,false,63,0.00
write,key-12,107.00,201,false,73,0.00
write,key-8,107.00,201,false,78,0.00
read,key-1,59.27,200,false,71,57.11
write,key-12,107.19,201,false,74,0.00
write,key-7,110.53,201,false,68,0.00
write,key-13,108.35,201,false,83,0.00
write,key-6,108.35,201,false,62,0.00
write,key-11,106.15,201,false,67,0.00
write,key-16,108.25,201,false,74,0.00
read,key-18,57.88,200,false,71,255.85
write,key-9,107.25,201,false,82,0.00
write,key-8,107.03,201,false,79,0.00
write,key-4,107.03,201,false,67,0.00
write,key-14,114.31,201,false,71,0.00
write,key-1,113.83,201,false,72,0.00
write,key-17,110.16,201,false,64,0.00
write,key-9,105.46,201,false,83,0.00
write,key-19,105.46,201,false,71,0.00
write,key-7,110.16,201,false,69,0.00
write,key-17,107.65,201,false,65,0.00
write,key-9,107.65,201,false,84,0.00
write,key-6,106.56,201,false,63,0.00
write,key-14,120.36,201,false,72,0.00
write,key-5,113.33,201,false,75,0.00
write,key-17,117.83,201,false,66,0.00
write,key-9,110.23,201,false,85,0.00
write,key-2,110.23,201,false,67,0.00
write,key-2,112.32,201,false,68,0.00
write,key-3,105.59,201,false,73,0.00
write,key-11,106.12,201,false,68,0.00
write,key-10,106.79,201,false,82,0.00
write,key-11,126.72,201,false,69,0.00
write,key-16,115.63,201,false,75,0.00
write,key-1,111.73,201,false,73,0.00
write,key-5,130.25,201,false,76,0.00
write,key-2,112.47,201,false,69,0.00
write,key-4,104.97,201,false,69,0.00
write,key-4,106.07,201,false,68,0.00
write,key-0,114.49,201,false,79,0.00
write,key-14,111.23,201,false,73,0.00
write,key-8,111.23,201,false,80,0.00
write,key-15,109.60,201,false,82,0.00
write,key-1,112.10,201,false,74,0.00
write,key-10,110.98,201,false,83,0.00
read,key-3,51.84,200,false,73,86.68
write,key-12,107.65,201,false,75,0.00
write,key-1,108.18,201,false,75,0.00
write,key-16,108.20,201,false,76,0.00
write,key-13,107.79,201,false,84,0.00
write,key-7,108.68,201,false,70,0.00
write,key-5,109.81,201,false,77,0.00
write,key-0,113.69,201,false,80,0.00
read,key-0,53.40,200,false,80,4.96
write,key-16,108.03,201,false,77,0.00
write,key-8,104.50,201,false,81,0.00
write,key-14,106.12,201,false,74,0.00
write,key-11,106.21,201,false,70,0.00
write,key-5,103.76,201,false,79,0.00
write,key-5,104.87,201,false,78,0.00
write,key-1,105.44,201,false,76,0.00
write,key-12,105.97,201,false,76,0.00
write,key-11,111.46,201,false,71,0.00
write,key-11,106.19,201,false,72,0.00
write,key-4,104.55,201,false,70,0.00
write,key-17,107.96,201,false,67,0.00
write,key-12,107.96,201,false,77,0.00
write,key-11,107.42,201,false,73,0.00
write,key-8,113.49,201,false,82,0.00
write,key-3,119.97,201,false,74,0.00
read,key-10,54.08,200,false,83,127.56
write,key-11,106.08,201,false,74,0.00
write,key-12,108.98,201,false,78,0.00
write,key-15,105.89,201,false,83,0.00
read,key-7,52.05,200,false,70,119.58
write,key-9,112.88,201,false,86,0.00
write,key-17,106.62,201,false,68,0.00
write,key-11,106.62,201,false,75,0.00
write,key-17,105.00,201,false,69,0.00
read,key-6,52.80,200,false,63,287.22
write,key-6,106.16,201,false,64,0.00
write,key-13,106.75,201,false,85,0.00
write,key-10,105.10,201,false,84,0.00
write,key-6,105.19,201,false,65,0.00
write,key-10,105.71,201,false,85,0.00
write,key-1,105.19,201,false,77,0.00
write,key-0,105.44,201,false,81,0.00
write,key-4,107.59,201,false,71,0.00
write,key-6,102.51,201,false,66,0.00
write,key-10,105.38,201,false,86,0.00
write,key-5,104.07,201,false,80,0.00
write,key-10,106.29,201,false,87,0.00
write,key-13,106.90,201,false,86,0.00
write,key-8,107.01,201,false,83,0.00
write,key-1,111.24,201,false,78,0.00
write,key-1,104.63,201,false,79,0.00
write,key-15,105.16,201,false,84,0.00
write,key-4,105.17,201,false,72,0.00
write,key-14,105.71,201,false,75,0.00
write,key-3,105.66,201,false,75,0.00
write,key-7,110.83,201,false,71,0.00
write,key-17,104.51,201,false,70,0.00
write,key-17,104.85,201,false,71,0.00
write,key-19,104.87,201,false,72,0.00
write,key-16,104.87,201,false,78,0.00
write,key-15,110.87,201,false,85,0.00
read,key-18,51.77,200,false,71,766.80
write,key-11,105.44,201,false,76,0.00
write,key-11,105.06,201,false,77,0.00
write,key-0,104.79,201,false,82,0.00
write,key-9,104.69,201,false,87,0.00
write,key-13,104.28,201,false,87,0.00
write,key-15,104.71,201,false,86,0.00
write,key-6,104.58,201,false,67,0.00
write,key-11,105.36,201,false,78,0.00
write,key-14,105.66,201,false,76,0.00
write,key-18,105.69,201,false,72,0.00
write,key-17,105.43,201,false,72,0.00
write,key-18,105.43,201,false,73,0.00
write,key-19,105.94,201,false,73,0.00
write,key-16,105.94,201,false,79,0.00
write,key-4,105.33,201,false,73,0.00
write,key-0,104.23,201,false,83,0.00
write,key-12,105.28,201,false,79,0.00
write,key-5,105.28,201,false,81,0.00
write,key-14,104.94,201,false,77,0.00
write,key-1,104.83,201,false,80,0.00
write,key-11,104.22,201,false,79,0.00
write,key-18,109.80,201,false,74,0.00
write,key-11,104.41,201,false,80,0.00
write,key-17,104.43,201,false,73,0.00
write,key-16,104.80,201,false,80,0.00
write,key-1,105.28,201,false,81,0.00
write,key-1,105.02,201,false,82,0.00
write,key-3,104.62,201,false,76,0.00
write,key-5,105.91,201,false,82,0.00
read,key-1,51.39,200,false,82,18.01
write,key-11,104.24,201,false,81,0.00
write,key-3,104.24,201,false,77,0.00
write,key-2,104.81,201,false,70,0.00
write,key-14,105.73,201,false,78,0.00
write,key-8,105.73,201,false,84,0.00
write,key-12,104.59,201,false,80,0.00
write,key-5,104.81,201,false,83,0.00
write,key-17,105.01,201,false,74,0.00
write,key-13,104.84,201,false,88,0.00
read,key-4,54.50,200,false,73,148.24
write,key-1,104.89,201,false,83,0.00
write,key-13,104.54,201,false,89,0.00
write,key-6,104.54,201,false,68,0.00
write,key-0,104.43,201,false,84,0.00
write,key-12,104.40,201,false,81,0.00
write,key-10,103.86,201,false,88,0.00
write,key-9,104.75,201,false,88,0.00
write,key-12,104.44,201,false,82,0.00
write,key-8,105.07,201,false,85,0.00
write,key-19,104.72,201,false,74,0.00
write,key-3,106.09,201,false,78,0.00
write,key-19,106.01,201,false,75,0.00
write,key-8,104.44,201,false,86,0.00
write,key-10,104.13,201,false,89,0.00
write,key-14,104.13,201,false,79,0.00
write,key-12,104.50,201,false,83,0.00
read,key-7,52.61,200,false,71,317.83
