type,key,latency_ms,status_code,stale,version,rw_interval_ms
read,key-14,70.23,200,false,55,0.00
write,key-14,126.56,201,false,56,0.00
write,key-15,126.56,201,false,70,0.00
write,key-3,126.56,201,false,53,0.00
write,key-9,127.19,201,false,68,0.00
write,key-11,133.58,201,false,48,0.00
write,key-18,134.09,201,false,51,0.00
write,key-9,136.09,201,false,69,0.00
write,key-10,137.57,201,false,59,0.00
write,key-2,139.26,201,false,66,0.00
write,key-9,142.39,201,false,70,0.00
write,key-17,145.20,201,false,62,0.00
write,key-17,145.20,201,false,61,0.00
write,key-19,145.20,201,false,65,0.00
write,key-6,150.19,201,false,50,0.00
write,key-15,150.19,201,false,71,0.00
write,key-13,152.93,201,false,68,0.00
write,key-2,153.47,201,false,67,0.00
write,key-19,155.42,201,false,66,0.00
write,key-6,156.93,201,false,51,0.00
write,key-15,107.44,201,false,72,0.00
read,key-15,0.64,200,false,72,0.64
read,key-6,51.79,200,false,51,32.43
read,key-17,66.19,200,false,62,68.65
read,key-11,70.76,200,false,48,80.28
write,key-1,104.90,201,false,61,0.00
write,key-13,106.16,201,false,69,0.00
write,key-0,108.53,201,false,64,0.00
write,key-7,110.78,201,false,61,0.00
write,key-8,105.84,201,false,70,0.00
write,key-4,103.83,201,false,56,0.00
write,key-0,105.84,201,false,65,0.00
write,key-19,104.56,201,false,67,0.00
write,key-16,103.80,201,false,68,0.00
write,key-19,108.78,201,false,68,0.00
write,key-17,111.42,201,false,63,0.00
write,key-5,104.22,201,false,67,0.00
write,key-19,103.69,201,false,69,0.00
write,key-5,106.70,201,false,68,0.00
write,key-12,103.47,201,false,52,0.00
write,key-12,104.20,201,false,53,0.00
write,key-8,103.33,201,false,71,0.00
write,key-19,102.79,201,false,70,0.00
write,key-6,106.72,201,false,52,0.00
write,key-7,109.12,201,false,62,0.00
write,key-13,104.38,201,false,70,0.00
write,key-19,103.68,201,false,71,0.00
write,key-10,101.66,201,false,60,0.00
write,key-5,101.91,201,false,69,0.00
write,key-13,107.91,201,false,71,0.00
write,key-7,107.91,201,false,63,0.00
write,key-13,104.01,201,false,72,0.00
write,key-1,107.91,201,false,62,0.00
write,key-3,103.32,201,false,54,0.00
write,key-5,103.32,201,false,70,0.00
write,key-11,104.24,201,false,49,0.00
write,key-15,107.30,201,false,73,0.00
write,key-18,106.04,201,false,52,0.00
write,key-5,102.80,201,false,71,0.00
write,key-7,106.04,201,false,64,0.00
write,key-9,107.56,201,false,71,0.00
write,key-4,103.10,201,false,57,0.00
write,key-9,103.21,201,false,72,0.00
read,key-0,54.69,200,false,65,155.43
write,key-0,102.27,201,false,66,0.00
read,key-18,61.99,200,false,52,61.99
write,key-5,102.94,201,false,72,0.00
write,key-18,102.72,201,false,53,0.00
write,key-6,103.68,201,false,53,0.00
write,key-16,103.68,201,false,69,0.00
write,key-16,106.13,201,false,70,0.00
write,key-0,106.95,201,false,67,0.00
write,key-10,106.95,201,false,61,0.00
write,key-18,111.47,201,false,54,0.00
read,key-2,1.01,200,false,68,306.84
write,key-0,103.00,201,false,68,0.00
write,key-0,103.00,201,false,69,0.00
write,key-8,102.01,201,false,72,0.00
write,key-9,104.93,201,false,73,0.00
write,key-7,105.44,201,false,65,0.00
write,key-7,102.41,201,false,66,0.00
write,key-4,107.45,201,false,58,0.00
read,key-8,50.33,200,false,72,12.86
write,key-3,102.29,201,false,55,0.00
write,key-5,102.46,201,false,73,0.00
write,key-0,102.46,201,false,70,0.00
write,key-18,103.22,201,false,55,0.00
write,key-8,103.58,201,false,73,0.00
write,key-16,103.76,201,false,71,0.00
write,key-14,104.55,201,false,57,0.00
write,key-9,104.55,201,false,74,0.00
write,key-9,102.05,201,false,75,0.00
write,key-14,102.88,201,false,58,0.00
write,key-2,104.96,201,false,68,0.00
read,key-5,0.51,200,false,75,62.98
write,key-4,102.73,201,false,59,0.00
write,key-13,104.86,201,false,73,0.00
write,key-17,105.36,201,false,64,0.00
write,key-4,104.36,201,false,60,0.00
write,key-15,102.30,201,false,74,0.00
write,key-5,104.73,201,false,74,0.00
write,key-17,104.73,201,false,65,0.00
write,key-8,103.24,201,false,74,0.00
write,key-13,106.07,201,false,74,0.00
write,key-19,101.95,201,false,72,0.00
write,key-4,102.95,201,false,61,0.00
write,key-17,102.95,201,false,66,0.00
write,key-16,102.60,201,false,72,0.00
write,key-5,102.50,201,false,75,0.00
write,key-4,102.59,201,false,62,0.00
write,key-17,103.36,201,false,67,0.00
write,key-13,103.36,201,false,75,0.00
write,key-2,102.66,201,false,69,0.00
