type,key,latency_ms,status_code,stale,version,rw_interval_ms
read,key-4,71.54,200,false,17,0.00
read,key-8,71.54,200,false,10,0.00
read,key-7,72.64,200,false,8,0.00
read,key-3,72.64,200,false,13,0.00
read,key-15,89.09,200,false,15,0.00
read,key-5,94.06,200,false,11,0.00
read,key-2,50.80,200,false,5,0.00
write,key-12,126.52,201,false,13,0.00
write,key-15,127.09,201,false,15,0.00
write,key-11,129.60,201,false,10,0.00
write,key-0,130.12,201,false,13,0.00
write,key-16,132.42,201,false,5,0.00
write,key-1,131.88,201,false,9,0.00
write,key-18,135.24,201,false,6,0.00
write,key-5,139.14,201,false,10,0.00
write,key-10,139.14,201,false,16,0.00
write,key-5,140.75,201,false,11,0.00
write,key-19,145.21,201,false,19,0.00
write,key-6,145.21,201,false,9,0.00
write,key-14,147.94,201,false,8,0.00
write,key-8,147.94,201,false,11,0.00
write,key-12,103.22,201,false,14,0.00
read,key-15,50.92,200,false,15,50.92
write,key-1,107.24,201,false,10,0.00
read,key-10,51.65,200,false,16,42.63
read,key-15,54.68,200,false,15,55.23
write,key-9,111.32,201,false,19,0.00
read,key-12,52.08,200,false,14,9.19
write,key-17,102.04,201,false,7,0.00
read,key-17,57.93,200,false,7,2.59
write,key-8,101.66,201,false,12,0.00
read,key-9,57.09,200,false,19,12.27
read,key-2,54.69,200,false,5,0.00
read,key-6,54.15,200,false,9,57.43
write,key-16,104.56,201,false,6,0.00
write,key-1,102.53,201,false,11,0.00
read,key-13,52.26,200,false,17,0.00
read,key-14,58.62,200,false,8,90.57
write,key-8,106.09,201,false,13,0.00
read,key-3,57.29,200,false,13,0.00
read,key-0,52.48,200,false,13,113.49
write,key-5,105.55,201,false,12,0.00
write,key-16,107.17,201,false,7,0.00
read,key-0,56.41,200,false,13,120.02
write,key-0,104.92,201,false,14,0.00
write,key-19,104.39,201,false,20,0.00
read,key-0,56.87,200,false,14,6.64
write,key-16,102.98,201,false,8,0.00
write,key-16,103.62,201,false,9,0.00
write,key-12,104.33,201,false,15,0.00
read,key-18,55.31,200,false,6,153.55
read,key-4,51.91,200,false,17,0.00
read,key-7,62.96,200,false,8,0.00
read,key-16,52.87,200,false,9,10.31
write,key-5,110.03,201,false,13,0.00
read,key-0,57.31,200,false,14,46.78
write,key-9,102.20,201,false,20,0.00
write,key-9,103.39,201,false,21,0.00
read,key-7,53.35,200,false,8,0.00
write,key-12,102.49,201,false,16,0.00
read,key-17,56.64,200,false,7,116.20
read,key-3,53.32,200,false,13,0.00
write,key-8,107.15,201,false,14,0.00
read,key-16,53.89,200,false,9,61.07
read,key-18,53.40,200,false,6,208.02
write,key-15,102.38,201,false,16,0.00
read,key-19,67.62,200,false,20,93.98
read,key-10,51.77,200,false,16,207.16
write,key-18,103.85,201,false,7,0.00
read,key-12,52.26,200,false,16,45.56
write,key-5,108.09,201,false,14,0.00
read,key-7,51.99,200,false,8,0.00
read,key-17,52.61,200,false,7,166.61
write,key-8,106.97,201,false,15,0.00
read,key-15,59.66,200,false,16,13.81
read,key-18,59.24,200,false,7,16.41
read,key-13,56.47,200,false,17,0.00
write,key-19,103.23,201,false,21,0.00
write,key-8,103.95,201,false,16,0.00
read,key-7,53.50,200,false,8,0.00
read,key-7,52.27,200,false,8,0.00
write,key-17,103.02,201,false,8,0.00
write,key-0,104.55,201,false,15,0.00
read,key-13,50.88,200,false,17,0.00
read,key-7,52.04,200,false,8,0.00
write,key-9,106.98,201,false,22,0.00
read,key-6,51.26,200,false,9,272.62
read,key-7,64.25,200,false,8,0.00
read,key-13,51.78,200,false,17,0.00
write,key-1,102.75,201,false,12,0.00
read,key-10,52.25,200,false,16,310.29
write,key-19,103.44,201,false,22,0.00
read,key-0,56.14,200,false,15,55.02
read,key-4,59.67,200,false,17,0.00
write,key-9,112.26,201,false,23,0.00
write,key-16,109.50,201,false,10,0.00
read,key-9,60.19,200,false,24,3.83
write,key-3,108.00,201,false,14,0.00
write,key-15,109.77,201,false,17,0.00
write,key-0,112.03,201,false,16,0.00
write,key-14,113.97,201,false,9,0.00
read,key-14,50.85,200,false,9,1.70
write,key-1,109.44,201,false,13,0.00
read,key-2,51.95,200,false,5,0.00
write,key-2,104.99,201,false,6,0.00
write,key-14,106.12,201,false,10,0.00
