type,key,latency_ms,status_code,stale,version,rw_interval_ms
write,key-2,18.46,201,false,61,0.00
write,key-5,20.38,201,false,61,0.00
write,key-9,1.39,201,false,67,0.00
write,key-10,22.45,201,false,63,0.00
write,key-9,2.07,201,false,68,0.00
write,key-9,2.63,201,false,69,0.00
write,key-5,1.67,201,false,62,0.00
write,key-18,21.25,201,false,49,0.00
write,key-3,1.67,201,false,50,0.00
write,key-19,24.12,201,false,81,0.00
write,key-11,1.69,201,false,69,0.00
write,key-17,1.59,201,false,74,0.00
write,key-18,1.01,201,false,50,0.00
write,key-15,1.59,201,false,65,0.00
write,key-1,25.70,201,false,63,0.00
write,key-8,1.26,201,false,68,0.00
write,key-1,1.26,201,false,64,0.00
write,key-11,2.41,201,false,70,0.00
write,key-4,3.42,201,false,52,0.00
write,key-11,1.42,201,false,71,0.00
write,key-0,1.03,201,false,65,0.00
write,key-13,2.35,201,false,55,0.00
write,key-2,30.47,201,false,62,0.00
write,key-9,1.32,201,false,70,0.00
write,key-11,1.32,201,false,72,0.00
write,key-3,30.99,201,false,51,0.00
write,key-10,1.04,201,false,64,0.00
write,key-19,33.71,201,false,82,0.00
write,key-0,2.72,201,false,67,0.00
write,key-6,2.72,201,false,58,0.00
write,key-0,4.25,201,false,66,0.00
write,key-2,3.80,201,false,63,0.00
write,key-3,2.30,201,false,52,0.00
write,key-13,4.51,201,false,56,0.00
write,key-17,1.70,201,false,75,0.00
write,key-0,1.23,201,false,68,0.00
write,key-15,38.30,201,false,66,0.00
write,key-18,40.11,201,false,51,0.00
write,key-15,1.18,201,false,67,0.00
write,key-7,41.81,201,false,60,0.00
write,key-6,1.14,201,false,59,0.00
write,key-11,0.62,201,false,73,0.00
write,key-7,43.06,201,false,61,0.00
write,key-15,0.58,201,false,68,0.00
write,key-9,1.21,201,false,71,0.00
write,key-14,0.79,201,false,65,0.00
write,key-8,0.79,201,false,69,0.00
write,key-19,1.88,201,false,83,0.00
write,key-19,44.43,201,false,84,0.00
write,key-19,0.76,201,false,85,0.00
write,key-4,2.21,201,false,53,0.00
write,key-4,2.54,201,false,54,0.00
write,key-16,48.25,201,false,52,0.00
write,key-6,1.20,201,false,60,0.00
write,key-17,1.20,201,false,76,0.00
write,key-8,49.44,201,false,70,0.00
write,key-17,1.10,201,false,77,0.00
write,key-14,2.23,201,false,66,0.00
write,key-10,52.47,201,false,65,0.00
write,key-4,1.93,201,false,55,0.00
write,key-2,3.03,201,false,64,0.00
write,key-5,52.47,201,false,63,0.00
write,key-1,52.47,201,false,65,0.00
write,key-0,1.54,201,false,69,0.00
write,key-9,0.74,201,false,72,0.00
write,key-15,0.74,201,false,70,0.00
write,key-15,1.25,201,false,69,0.00
write,key-15,1.10,201,false,71,0.00
write,key-4,1.82,201,false,56,0.00
write,key-5,1.30,201,false,64,0.00
write,key-8,1.30,201,false,71,0.00
write,key-16,1.29,201,false,53,0.00
write,key-17,0.57,201,false,78,0.00
write,key-15,0.57,201,false,72,0.00
write,key-13,1.20,201,false,57,0.00
write,key-17,1.31,201,false,79,0.00
write,key-1,1.31,201,false,66,0.00
write,key-11,1.31,201,false,74,0.00
write,key-18,1.05,201,false,52,0.00
write,key-12,3.37,201,false,64,0.00
write,key-12,2.06,201,false,65,0.00
write,key-8,14.65,201,false,72,0.00
write,key-16,26.40,201,false,54,0.00
write,key-18,1.58,201,false,53,0.00
write,key-19,24.75,201,false,86,0.00
write,key-16,1.52,201,false,56,0.00
write,key-6,1.58,201,false,61,0.00
write,key-16,2.59,201,false,55,0.00
write,key-5,24.39,201,false,65,0.00
write,key-12,1.06,201,false,66,0.00
write,key-4,2.88,201,false,57,0.00
write,key-9,1.83,201,false,73,0.00
write,key-2,2.88,201,false,65,0.00
write,key-19,2.38,201,false,87,0.00
write,key-9,31.86,201,false,74,0.00
write,key-8,1.13,201,false,73,0.00
write,key-2,1.64,201,false,66,0.00
write,key-2,1.64,201,false,67,0.00
write,key-6,1.64,201,false,62,0.00
write,key-5,1.07,201,false,66,0.00
